reaction_id,overall_two,numCorrect_two,overall_one,numCorrect_one,overall_zero,numCorrect_zero
R-HSA-9609310,0.0,0,0.0,0,0.75,3
R-HSA-9610627,0.0,0,0.0,0,0.0,0
R-HSA-9612278,0.0,0,0.0,0,0.5,1
R-HSA-9613490,0.0,0,0.0,0,0.0,0
R-HSA-9614790,0.0,0,0.0,0,0.2,1
R-HSA-9616241,0.0,0,0.0,0,0.0,0
R-HSA-9617941,0.0,0,0.0,0,1.0,1
R-HSA-9619430,0.6,3,0.2,1,0.2,1
R-HSA-9620891,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-9622630,0.0,0,0.0,0,0.0,0
R-HSA-9624033,0.0,0,0.0,0,0.0,0
R-HSA-9625324,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-9626276,0.0,0,0.0,0,0.0,0
R-HSA-9629358,0.5,1,0.0,0,1.0,2
R-HSA-9630921,0.0,0,0.0,0,0.0,0
R-HSA-9634418,0.2,1,0.6,3,0.6,3
R-HSA-9635892,0.0,0,0.0,0,0.0,0
R-HSA-9637635,0.0,0,0.0,0,0.0,0
R-HSA-9640168,0.0,0,0.0,0,0.0,0
R-HSA-9645535,0.2,1,0.2,1,0.2,1
R-HSA-9647978,0.0,0,0.0,0,0.0,0
R-HSA-9649963,0.0,0,0.0,0,0.0,0
R-HSA-9653894,0.0,0,0.0,0,1.0,1
R-HSA-9657599,0.0,0,0.0,0,0.1111111111111111,1
R-HSA-9660828,0.0,0,0.25,1,0.0,0
R-HSA-9663492,0.0,0,0.0,0,0.0,0
R-HSA-9664880,0.0,0,0.0,0,0.0,0
R-HSA-9665406,0.2,1,0.0,0,0.0,0
R-HSA-9668405,0.0,0,0.0,0,0.0,0
R-HSA-9670156,0.25,1,0.25,1,0.0,0
R-HSA-9672175,0.5,1,0.5,1,0.5,1
R-HSA-9677320,0.3333333333333333,1,0.0,0,0.0,0
R-HSA-9680348,0.0,0,0.0,0,0.7307692307692307,19
R-HSA-9682626,0.0,0,0.0,0,0.0,0
R-HSA-9683719,0.0,0,0.5,1,0.5,1
R-HSA-9684282,0.0,0,0.0,0,0.0,0
R-HSA-9686005,0.0,0,0.0,0,0.0,0
R-HSA-9687455,0.0,0,0.0,0,0.0,0
R-HSA-9691335,0.0,0,0.0,0,0.0,0
R-HSA-9693214,0.0,0,0.0,0,0.0,0
R-HSA-9694345,0.5,1,0.0,0,0.5,1
R-HSA-9694520,0.0,0,0.0,0,0.0,0
R-HSA-9694641,0.0,0,0.0,0,0.0,0
R-HSA-9695949,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1
R-HSA-9698013,0.0,0,0.0,0,0.0,0
R-HSA-9698933,0.0,0,0.0,0,0.0,0
R-HSA-9700200,0.0,0,0.0,0,0.4,2
R-HSA-9701556,0.0,0,0.0,0,1.0,1
R-HSA-9703434,0.0,0,0.0,0,0.0,0
R-HSA-9705507,1.0,1,1.0,1,1.0,1
R-HSA-9706354,0.0,0,0.0,0,0.6666666666666666,2
R-HSA-9708275,0.0,0,0.0,0,0.0,0
R-HSA-9709547,0.0,0,0.0,0,0.0,0
R-HSA-9711058,0.0,0,0.0,0,0.0,0
R-HSA-9714691,0.3333333333333333,1,0.0,0,0.3333333333333333,1
R-HSA-9717830,0.0,0,0.0,0,0.0,0
R-HSA-9725885,0.0,0,0.0,0,0.0,0
R-HSA-9727886,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-9729725,0.5,1,0.5,1,0.5,1
R-HSA-9731274,0.0,0,0.0,0,1.0,1
R-HSA-9733495,0.0,0,0.0,0,0.0,0
R-HSA-9734697,0.0,0,0.0,0,1.0,1
R-HSA-9737710,0.0,0,0.0,0,0.7142857142857143,5
R-HSA-9749609,0.3333333333333333,1,0.0,0,0.0,0
R-HSA-9751201,0.3333333333333333,1,0.6666666666666666,2,0.3333333333333333,1
R-HSA-975389,1.0,1,1.0,1,0.0,0
R-HSA-9755244,0.75,3,0.5,2,0.0,0
R-HSA-9756177,0.0,0,0.0,0,0.0,0
R-HSA-9757951,0.0,0,0.0,0,0.0,0
R-HSA-9759147,0.0,0,0.0,0,0.0,0
R-HSA-9759731,0.0,0,0.0,0,1.0,3
R-HSA-9760965,0.0,0,0.0,0,1.0,1
R-HSA-9761849,0.0,0,0.0,0,0.0,0
R-HSA-9764863,0.0,0,0.0,0,0.0,0
R-HSA-9766223,0.0,0,0.0,0,0.0,0
R-HSA-9768293,0.0,0,0.0,0,0.0,0
R-HSA-9769235,0.0,0,0.0,0,0.0,0
R-HSA-9772351,0.0,0,0.0,0,0.0178571428571428,1
R-HSA-9792608,1.0,2,1.0,2,0.0,0
R-HSA-9796039,0.0,0,0.0,0,0.2,1
R-HSA-9796072,0.0,0,1.0,1,1.0,1
R-HSA-9816148,0.0,0,0.0,0,0.0,0
R-HSA-9817435,0.0,0,0.0,0,0.0,0
R-HSA-9819200,0.0,0,0.0,0,0.1538461538461538,2
R-HSA-9822335,0.0,0,0.0,0,0.0714285714285714,1
R-HSA-9823958,0.0,0,0.0,0,0.75,6
R-HSA-9824874,0.0,0,0.0,0,0.75,9
R-HSA-9825772,0.25,1,0.25,1,0.5,2
R-HSA-9827872,0.0,0,0.0,0,1.0,1
R-HSA-9828718,0.0,0,1.0,1,1.0,1
R-HSA-9830461,0.0,0,0.0,0,0.0,0
R-HSA-9831152,0.0,0,0.0,0,0.0,0
R-HSA-9832009,0.0,0,0.0,0,0.0,0
R-HSA-9832834,0.0,0,0.0,0,1.0,1
R-HSA-9833674,0.0,0,0.0,0,0.0,0
R-HSA-9835189,0.0,0,0.0,0,0.0,0
R-HSA-9836322,0.0,0,0.5,1,0.0,0
R-HSA-9837034,0.0,0,0.0,0,0.0,0
R-HSA-9839016,0.0,0,0.0,0,0.5,1
R-HSA-9839751,0.2,1,0.2,1,0.0,0
R-HSA-9842649,0.0,0,0.0,0,0.0,0
R-HSA-9843900,0.0,0,0.0,0,1.0,1
R-HSA-9845032,0.0,0,0.0,0,0.0,0
R-HSA-9851076,0.0,0,0.0,0,0.0,0
R-HSA-9851407,0.0,0,0.0,0,0.0,0
R-HSA-9854916,0.0,0,0.0,0,1.0,1
R-HSA-9856604,0.0,0,0.5,2,0.0,0
R-HSA-9857703,0.0,0,0.0,0,0.0,0
R-HSA-9858721,0.0,0,0.0,0,0.5,1
R-HSA-9859188,0.0,0,0.0,0,1.0,1
R-HSA-9860816,1.0,2,1.0,2,0.5,1
R-HSA-9865184,0.0,0,0.0,0,0.0,0
R-HSA-9866272,0.0,0,0.0,0,0.0,0
R-HSA-9907976,0.0,0,0.0,0,0.0,0
R-HSA-9909159,0.6666666666666666,2,0.3333333333333333,1,0.3333333333333333,1
R-HSA-9911514,0.3333333333333333,1,0.3333333333333333,1,0.0,0
R-HSA-9912747,0.0,0,0.0,0,0.0,0
R-HSA-9914478,0.0,0,0.0,0,0.0,0
R-HSA-9922273,0.0,0,0.05,1,0.55,11
R-HSA-9926478,0.0,0,0.0,0,0.0,0
R-HSA-9926533,0.0,0,0.0,0,1.0,1
R-HSA-9929720,0.5,1,0.5,1,0.0,0
R-HSA-9932447,0.0,0,0.0,0,0.0,0
R-HSA-9934027,0.0,0,0.3333333333333333,1,0.0,0
R-HSA-9940756,0.0,0,0.0,0,0.0,0
R-HSA-9947148,0.1666666666666666,1,0.1666666666666666,1,0.1666666666666666,1
R-HSA-1013013,0.0,0,0.0,0,0.25,1
R-HSA-109339,0.2,1,0.6,3,0.4,2
R-HSA-109807,0.2,1,0.4,2,0.0,0
R-HSA-110210,0.0,0,1.0,2,1.0,2
R-HSA-110308,0.0,0,0.0666666666666666,1,0.0,0
R-HSA-1112538,0.0,0,0.0,0,0.0,0
R-HSA-111913,0.75,3,0.5,2,0.5,2
R-HSA-112156,0.0,0,0.0,0,0.0,0
R-HSA-113442,0.0,0,0.5,1,0.0,0
R-HSA-114548,0.5,2,0.0,0,0.5,2
R-HSA-1168640,0.0,0,0.0,0,0.0,0
R-HSA-1176059,0.0,0,0.0,0,0.0,0
R-HSA-1222462,0.0,0,0.0,0,0.0,0
R-HSA-1225978,0.0,0,0.0,0,0.0,0
R-HSA-1236935,0.1428571428571428,1,0.1428571428571428,1,0.1428571428571428,1
R-HSA-1237160,0.0,0,0.5,1,0.5,1
R-HSA-1250353,0.0,0,0.0,0,0.0,0
R-HSA-1264832,0.0,0,0.0,0,0.0,0
R-HSA-1297444,0.1666666666666666,1,0.0,0,0.1666666666666666,1
R-HSA-1358790,0.0,0,0.0,0,0.0,0
R-HSA-1368889,0.0,0,0.0,0,0.0,0
R-HSA-139952,0.1666666666666666,2,0.75,9,0.25,3
R-HSA-140978,0.0,0,0.0,0,0.0,0
R-HSA-1433415,0.25,1,0.25,1,0.0,0
R-HSA-1454928,0.0,0,0.3333333333333333,1,0.0,0
R-HSA-1474158,0.0,0,0.0,0,0.0,0
R-HSA-1482629,0.0,0,0.0,0,0.5,1
R-HSA-1482850,0.0,0,0.0,0,0.0,0
R-HSA-1483116,0.0,0,0.0,0,0.0,0
R-HSA-1504193,0.1111111111111111,1,0.0,0,0.1111111111111111,1
R-HSA-156723,1.0,2,0.5,1,1.0,2
R-HSA-158164,0.25,1,0.5,2,0.5,2
R-HSA-158795,0.0,0,0.0,0,0.0,0
R-HSA-1592241,0.0,0,0.0,0,1.0,1
R-HSA-159574,0.0,0,0.0,0,0.0,0
R-HSA-1602466,1.0,1,0.0,0,1.0,1
R-HSA-1606273,0.0,0,0.0,0,0.0,0
R-HSA-1614654,0.0,0,0.0,0,0.0,0
R-HSA-163214,0.3333333333333333,1,0.3333333333333333,1,0.0,0
R-HSA-163689,0.0,0,0.5,1,0.0,0
R-HSA-164423,0.0,0,1.0,1,1.0,1
R-HSA-164845,0.0,0,0.0833333333333333,1,0.0833333333333333,1
R-HSA-1655836,0.0,0,0.0,0,1.0,1
R-HSA-166119,0.0,0,0.0,0,0.9,27
R-HSA-167077,0.0,0,0.0,0,0.0,0
R-HSA-167196,0.0,0,0.0,0,0.0,0
R-HSA-1675810,0.0,0,0.5,1,0.5,1
R-HSA-1676141,0.5,1,0.5,1,0.5,1
R-HSA-1678854,0.0,0,0.0,0,0.0,0
R-HSA-168324,0.0,0,0.0,0,0.0,0
R-HSA-168909,0.0,0,0.0,0,0.125,1
R-HSA-170055,0.4,2,0.8,4,0.0,0
R-HSA-170810,0.0,0,0.0,0,1.0,2
R-HSA-173115,0.0,0,0.0,0,0.0,0
R-HSA-174079,0.0,0,0.0,0,0.0952380952380952,2
R-HSA-174273,0.0,0,0.0,0,0.5,1
R-HSA-174660,0.0,0,0.0,0,0.0,0
R-HSA-176264,0.9230769230769232,12,0.5384615384615384,7,0.6923076923076923,9
R-HSA-177690,0.0,0,0.0,0,0.5,4
R-HSA-178215,0.0,0,0.0,0,0.25,1
R-HSA-1791123,0.0,0,0.0,0,1.0,1
R-HSA-1793182,0.0,0,0.0,0,0.0,0
R-HSA-180630,0.0,0,0.0,0,0.0,0
R-HSA-182986,0.0,0,0.0,0,0.3529411764705882,6
R-HSA-1839095,0.0,0,0.0,0,0.0,0
R-HSA-1855180,0.0,0,0.0,0,0.0,0
R-HSA-1855232,0.0,0,0.5,1,0.5,1
R-HSA-187688,0.25,1,0.25,1,0.75,3
R-HSA-189053,0.3333333333333333,1,0.0,0,0.0,0
R-HSA-190385,0.8571428571428571,6,0.1428571428571428,1,0.1428571428571428,1
R-HSA-1912353,1.0,2,0.5,1,0.5,1
R-HSA-1912413,1.0,1,0.0,0,1.0,1
R-HSA-191999,0.3333333333333333,1,0.6666666666666666,2,0.0,0
R-HSA-192704,0.0,0,0.0,0,0.0,0
R-HSA-193455,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1
R-HSA-193694,0.0,0,0.0,0,0.0,0
R-HSA-193824,0.5,1,0.5,1,1.0,2
R-HSA-194718,0.5,2,0.25,1,0.25,1
R-HSA-196060,0.5,1,0.5,1,0.0,0
R-HSA-1971487,0.2,2,0.1,1,0.0,0
R-HSA-1980074,0.0,0,0.0,0,0.1,1
R-HSA-198563,0.0,0,0.0,0,0.0,0
R-HSA-1989752,0.0,0,0.0,0,0.0,0
R-HSA-199043,0.0,0,0.0,0,0.0,0
R-HSA-199587,0.0,0,0.0,0,0.0,0
R-HSA-200646,0.5,1,0.5,1,0.5,1
R-HSA-201443,0.0,0,0.0,0,0.75,6
R-HSA-201685,0.0,0,0.0,0,0.75,6
R-HSA-2022073,0.0,0,0.0465116279069767,2,0.0232558139534883,1
R-HSA-2022911,0.0,0,0.0,0,0.125,1
R-HSA-202500,0.0,0,0.0,0,0.0,0
R-HSA-2028294,0.0,0,0.0,0,0.0,0
R-HSA-2029451,0.0,0,0.25,1,0.25,1
R-HSA-203070,0.0,0,0.0,0,0.5,2
R-HSA-203716,0.0,0,0.0,0,0.0,0
R-HSA-2046084,0.0,0,0.3333333333333333,1,0.0,0
R-HSA-204813,0.0,0,0.0,0,0.0,0
R-HSA-205306,0.3333333333333333,1,0.0,0,0.0,0
R-HSA-2076392,0.0,0,0.0,0,0.0,0
R-HSA-209815,0.0,0,0.5,1,0.0,0
R-HSA-210295,0.0,0,0.0,0,0.0,0
R-HSA-210881,0.0,0,0.0,0,0.0,0
R-HSA-211583,0.5,1,0.0,0,0.0,0
R-HSA-212004,0.3333333333333333,1,0.3333333333333333,1,0.6666666666666666,2
R-HSA-2130282,0.0,0,0.0,0,0.0625,1
R-HSA-2160492,0.0,0,0.0,0,0.0,0
R-HSA-2161613,0.0,0,0.0,0,0.0,0
R-HSA-2161964,0.0,0,0.0,0,0.0,0
R-HSA-2168079,0.5,1,0.5,1,1.0,2
R-HSA-2173781,0.0,0,0.0,0,0.0,0
R-HSA-2187293,0.0,0,0.0,0,1.0,1
R-HSA-2201341,0.0,0,0.0,0,0.0,0
R-HSA-2220944,0.0,0,0.0,0,0.5,1
R-HSA-2255343,0.0,0,0.0,0,0.0,0
R-HSA-2314686,0.0,0,0.0,0,0.0,0
R-HSA-2393954,0.5,1,0.5,1,0.0,0
R-HSA-2396002,0.0,0,0.0,0,0.2,1
R-HSA-2399999,0.5,1,1.0,2,0.0,0
R-HSA-2408551,0.0,0,0.0,0,0.0,0
R-HSA-2426154,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-2453855,0.1666666666666666,1,0.1666666666666666,1,0.0,0
R-HSA-2466369,0.0,0,0.0,0,0.0,0
R-HSA-2470483,0.0,0,0.0,0,0.0,0
R-HSA-2514772,0.0,0,0.0,0,0.0,0
R-HSA-2534359,0.0,0,0.0,0,0.0,0
R-HSA-2586553,0.25,1,0.25,1,0.25,1
R-HSA-265301,1.0,1,0.0,0,0.0,0
R-HSA-266303,0.0,0,0.0,0,0.0,0
R-HSA-2691211,0.0,0,0.0,0,0.0,0
R-HSA-2730867,0.0,0,0.0,0,0.0,0
R-HSA-2731141,0.0,0,0.0,0,0.0,0
R-HSA-2872444,0.5,1,0.5,1,0.5,1
R-HSA-2976551,0.0,0,0.0,0,1.0,1
R-HSA-2995388,0.3333333333333333,1,0.3333333333333333,1,0.0,0
R-HSA-3065959,0.0,0,0.0,0,0.0,0
R-HSA-3149494,0.0,0,0.0,0,0.25,1
R-HSA-3215295,0.0,0,0.0,0,0.25,2
R-HSA-3229152,0.0,0,0.0,0,1.0,2
R-HSA-3247837,1.0,1,0.0,0,1.0,1
R-HSA-3296326,0.6666666666666666,2,0.0,0,0.0,0
R-HSA-3322005,0.0,0,0.25,1,0.5,2
R-HSA-3341343,0.5,1,0.5,1,0.0,0
R-HSA-3465459,0.0,0,0.0,0,0.0,0
R-HSA-351208,0.0,0,0.0,0,0.0,0
R-HSA-352182,0.5555555555555556,5,0.7777777777777778,7,0.0,0
R-HSA-3601585,0.1428571428571428,1,0.0,0,0.8571428571428571,6
R-HSA-3700992,1.0,1,0.0,0,0.0,0
R-HSA-373711,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-374173,0.0,0,0.0,0,0.0,0
R-HSA-374787,0.0,0,0.0,0,0.4,2
R-HSA-375417,0.0,0,0.2,1,0.0,0
R-HSA-3769397,0.0,0,0.0,0,0.0,0
R-HSA-3791155,0.0,0,0.0,0,0.0,0
R-HSA-379994,0.0,0,0.3333333333333333,1,0.0,0
R-HSA-380278,0.3333333333333333,1,0.6666666666666666,2,0.3333333333333333,1
R-HSA-381135,0.0,0,0.0,0,0.0,0
R-HSA-381644,0.4,2,0.4,2,0.0,0
R-HSA-3857305,0.0,0,0.0,0,0.0,0
R-HSA-388828,0.0,0,0.0,0,0.25,1
R-HSA-389550,0.25,1,0.25,1,0.25,1
R-HSA-389969,0.0,0,0.0,0,0.0,0
R-HSA-390459,0.0909090909090909,1,0.0,0,0.0,0
R-HSA-391211,0.0,0,0.0,0,0.0,0
R-HSA-392133,0.0,0,0.3333333333333333,1,1.0,3
R-HSA-3928584,0.0,0,0.0,0,0.0,0
R-HSA-3928633,0.0,0,0.0,0,0.9375,15
R-HSA-398184,0.4,2,0.0,0,0.0,0
R-HSA-400027,0.0,0,0.0,0,0.0,0
R-HSA-4084982,0.0,0,0.0,0,0.0,0
R-HSA-4086205,0.0,0,0.0,0,0.0,0
R-HSA-4090390,1.0,2,1.0,2,0.5,1
R-HSA-416929,0.0,0,0.3333333333333333,1,0.0,0
R-HSA-418576,0.0,0,0.0,0,0.0,0
R-HSA-419087,1.0,2,0.5,1,0.5,1
R-HSA-420580,0.0,0,0.0,0,0.0,0
R-HSA-422088,0.0,0,0.0,0,1.0,1
R-HSA-426522,0.0,0,0.0,0,0.0,0
R-HSA-428273,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1
R-HSA-428917,0.1666666666666666,1,0.3333333333333333,2,0.8333333333333334,5
R-HSA-429749,0.125,1,0.875,7,0.0,0
R-HSA-432049,0.0,0,0.0,0,0.0,0
R-HSA-433099,1.0,2,1.0,2,0.0,0
R-HSA-434381,1.0,1,1.0,1,0.0,0
R-HSA-438037,0.0,0,0.0,0,0.0,0
R-HSA-4420140,0.0,0,0.0,0,0.0,0
R-HSA-443439,0.0,0,0.0,0,0.0,0
R-HSA-444419,0.0,0,0.0,0,0.0,0
R-HSA-445083,0.0,0,0.0,0,0.0,0
R-HSA-446191,0.0,0,0.0,0,0.0,0
R-HSA-446862,0.0,0,0.0,0,0.8888888888888888,8
R-HSA-448741,0.0,0,0.0,0,0.0,0
R-HSA-450027,0.0,0,0.0,0,0.0,0
R-HSA-450463,0.0,0,0.5,2,0.0,0
R-HSA-451561,0.0,0,0.0,0,0.0,0
R-HSA-453183,0.0,0,0.0,0,0.0,0
R-HSA-4551679,0.0,0,0.0,0,0.5,1
R-HSA-4608866,0.0,0,0.0,0,0.0,0
R-HSA-4641362,1.0,2,0.5,1,0.5,1
R-HSA-4722133,0.0,0,0.25,1,0.25,1
R-HSA-480378,0.0,0,0.0,0,0.0,0
R-HSA-500708,0.25,1,0.0,0,0.25,1
R-HSA-508369,0.5,1,0.5,1,0.5,1
R-HSA-5195402,0.5,1,0.5,1,0.0,0
R-HSA-5211356,0.0,0,0.0,0,0.0,0
R-HSA-5218824,0.0,0,0.0,0,0.0,0
R-HSA-5223304,0.0,0,0.0,0,1.0,5
R-HSA-5229132,0.3333333333333333,2,0.1666666666666666,1,0.0,0
R-HSA-5250600,0.0,0,0.0,0,0.0,0
R-HSA-5262606,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-5334794,0.0,0,0.0,0,0.0,0
R-HSA-5358518,0.0,0,0.0,0,0.0,0
R-HSA-5362564,0.3333333333333333,1,0.3333333333333333,1,0.0,0
R-HSA-5419281,0.0,0,0.0,0,0.0,0
R-HSA-548884,0.0,0,0.0,0,0.0,0
R-HSA-5578744,0.0,0,0.0,0,0.0,0
R-HSA-5607728,0.0,0,0.0,0,0.0,0
R-HSA-5610766,0.0,0,0.0,0,0.0,0
R-HSA-5617479,0.0,0,0.0,0,1.0,1
R-HSA-5617879,0.0,0,0.0,0,1.0,1
R-HSA-5621367,0.0,0,0.0,0,0.0,0
R-HSA-5624125,0.0,0,0.0,0,0.0,0
R-HSA-5625426,0.0,0,0.0,0,0.0,0
R-HSA-5626938,0.0,0,0.0,0,0.0,0
R-HSA-5632646,0.0,0,0.0,0,0.0,0
R-HSA-5635859,0.0,0,0.0,0,0.2,1
R-HSA-5638157,0.5,1,0.5,1,0.0,0
R-HSA-5649854,0.0,0,0.0,0,1.0,3
R-HSA-5653756,0.0,0,0.05,1,0.5,10
R-HSA-5654397,0.0,0,0.0,0,0.0588235294117647,1
R-HSA-5654575,0.0,0,0.0714285714285714,1,0.0,0
R-HSA-5654640,0.0,0,0.0,0,0.0,0
R-HSA-5654730,0.0,0,0.0,0,0.0,0
R-HSA-5655289,0.5,1,0.5,1,0.5,1
R-HSA-5656148,0.0,0,0.0,0,0.1,2
R-HSA-5662466,0.0,0,0.5,1,0.0,0
R-HSA-5663002,0.0,0,0.0,0,0.0,0
R-HSA-5665854,0.0,0,0.0,0,0.0,0
R-HSA-5668467,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-5671749,0.3333333333333333,1,0.3333333333333333,1,0.0,0
R-HSA-5672966,0.0,0,0.1,1,0.4,4
R-HSA-5675790,0.0,0,0.0,0,0.1363636363636363,3
R-HSA-5682285,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1
R-HSA-5683384,0.0,0,0.0,0,0.4761904761904761,10
R-HSA-5684096,0.0,0,0.0,0,0.2,2
R-HSA-5685319,0.0,0,0.0,0,0.0,0
R-HSA-5686410,0.054054054054054,2,0.027027027027027,1,0.027027027027027,1
R-HSA-5687107,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-5688786,0.0,0,0.0,0,0.0,0
R-HSA-5690245,0.0,0,0.0,0,0.0,0
R-HSA-5691004,0.0,0,0.0,0,0.0,0
R-HSA-5692761,0.0,0,0.0,0,1.0,3
R-HSA-5693536,0.0,0,0.0,0,0.8181818181818182,9
R-HSA-5693724,0.0,0,0.0,0,0.0,0
R-HSA-5694435,0.1428571428571428,1,0.1428571428571428,1,0.1428571428571428,1
R-HSA-5696146,0.0,0,0.0,0,0.0,0
R-HSA-5696810,0.0,0,0.0,0,0.0,0
R-HSA-622390,0.0,0,0.0,0,0.0,0
R-HSA-6782211,0.0,0,0.0178571428571428,1,0.0892857142857142,5
R-HSA-6783455,0.0,0,0.0,0,0.0,0
R-HSA-6784628,0.6666666666666666,2,0.6666666666666666,2,0.0,0
R-HSA-6785607,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-6786124,0.0,0,0.0,0,0.1111111111111111,1
R-HSA-6787540,0.0,0,0.5,1,0.5,1
R-HSA-6788707,0.5,1,0.0,0,0.5,1
R-HSA-6790944,0.0,0,0.0,0,0.0,0
R-HSA-6792712,0.0,0,0.0,0,0.0,0
R-HSA-6794355,0.0,0,0.0,0,0.1666666666666666,1
R-HSA-6797810,0.0,0,0.0,0,1.0,2
R-HSA-6798373,0.0,0,0.0,0,0.0,0
R-HSA-6799418,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-6800279,0.0,0,0.0,0,0.0,0
R-HSA-6801328,0.5,1,0.5,1,0.5,1
R-HSA-6802922,0.0,0,0.2,2,0.0,0
R-HSA-6803403,0.0,0,0.0,0,0.5,1
R-HSA-6804194,0.0,0,0.0,0,0.0,0
R-HSA-6805109,0.3333333333333333,1,0.3333333333333333,1,0.0,0
R-HSA-6806413,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-6807144,0.0,0,0.0,0,0.0,0
R-HSA-6809238,0.0,0,0.0,0,0.0,0
R-HSA-6810158,0.0,0,0.0,0,0.0454545454545454,1
R-HSA-6811423,0.0,0,0.0,0,0.0,0
R-HSA-6814124,0.0,0,0.0,0,0.0,0
R-HSA-6814797,0.0,0,0.0,0,0.0,0
R-HSA-69005,0.5,1,0.0,0,0.0,0
R-HSA-70262,0.0,0,0.0,0,0.0,0
R-HSA-70577,0.0,0,0.0,0,0.0,0
R-HSA-70881,0.0,0,0.0,0,0.0,0
R-HSA-71173,0.0,0,1.0,1,1.0,1
R-HSA-71590,0.0,0,0.0,0,0.0,0
R-HSA-72669,0.0,0,0.0,0,0.0,0
R-HSA-73598,0.0,0,0.0,0,1.0,4
R-HSA-73812,0.2,1,0.2,1,0.0,0
R-HSA-74215,0.0,0,0.25,1,0.0,0
R-HSA-74733,0.6666666666666666,2,0.3333333333333333,1,0.6666666666666666,2
R-HSA-75028,0.5,1,0.0,0,0.5,1
R-HSA-75244,0.0,0,0.0,0,0.0,0
R-HSA-75998,0.0,0,0.0,0,0.0,0
R-HSA-77081,0.0333333333333333,1,0.0333333333333333,1,0.0333333333333333,1
R-HSA-77340,0.5,1,0.5,1,0.0,0
R-HSA-83790,0.0,0,0.0,0,0.0,0
R-HSA-873951,0.0,0,0.0,0,0.0,0
R-HSA-879782,0.0,0,0.0,0,1.0,1
R-HSA-8847968,0.3333333333333333,1,0.6666666666666666,2,0.0,0
R-HSA-8848582,0.0,0,0.0,0,0.0,0
R-HSA-8849085,0.0,0,0.0,0,0.0,0
R-HSA-8850527,0.0,0,0.0,0,0.0,0
R-HSA-8851356,0.7142857142857143,5,0.1428571428571428,1,0.7142857142857143,5
R-HSA-8852019,1.0,2,1.0,2,0.5,1
R-HSA-8852809,0.0,0,0.0,0,0.0,0
R-HSA-8853789,0.0,0,0.0,0,0.5,3
R-HSA-8854408,0.0,0,0.0,0,0.0,0
R-HSA-8855648,0.0,0,0.0,0,0.0,0
R-HSA-8858298,0.0,0,0.0,0,0.0,0
R-HSA-8863471,0.0,0,0.0,0,0.0,0
R-HSA-8864453,0.0,0,0.0,0,0.3333333333333333,1
R-HSA-8865491,0.0,0,0.0,0,0.0,0
R-HSA-8866551,0.0,0,0.0,0,0.0,0
R-HSA-8868118,0.25,1,0.25,1,0.5,2
R-HSA-8869566,0.0,0,0.0,0,0.0,0
R-HSA-8870698,0.0,0,0.0,0,1.0,1
R-HSA-8874083,0.0,0,0.0,0,0.0,0
R-HSA-8874705,0.0,0,0.0,0,0.0,0
R-HSA-8875816,0.0,0,0.0,0,0.0,0
R-HSA-8876789,0.0,0,0.0,0,0.0,0
R-HSA-8877691,0.5,1,0.5,1,0.0,0
R-HSA-8878603,0.0,0,0.0,0,0.0,0
R-HSA-8932221,0.0,0,0.0,0,0.0,0
R-HSA-8934735,0.0,0,0.0,0,0.0,0
R-HSA-8936599,0.0,0,0.0,0,0.4,4
R-HSA-8937656,0.0,0,0.0,0,0.0,0
R-HSA-8938228,0.0,0,0.0,0,0.6,3
R-HSA-8939054,0.0,0,0.0,0,0.0,0
R-HSA-8940074,0.0,0,0.0,0,0.0,0
R-HSA-8942836,0.0,0,0.5,1,0.0,0
R-HSA-8944230,0.6666666666666666,2,0.0,0,0.6666666666666666,2
R-HSA-8944599,0.0,0,0.0,0,1.0,1
R-HSA-8948582,0.0,0,0.0,0,0.0,0
R-HSA-8949703,0.5,1,0.5,1,0.0,0
R-HSA-8950364,0.0,0,0.0,0,0.625,5
R-HSA-8950623,0.0,0,0.0,0,1.0,1
R-HSA-8951499,0.0,0,0.0,0,0.4375,7
R-HSA-8952081,0.0,0,0.0,0,0.0,0
R-HSA-8952996,0.0,0,0.0,0,0.0,0
R-HSA-8954327,0.5,2,0.25,1,0.0,0
R-HSA-8956140,0.0285714285714285,1,0.0,0,0.0571428571428571,2
R-HSA-8961620,0.0,0,0.0,0,0.0,0
R-HSA-8963864,0.5,1,0.5,1,0.5,1
R-HSA-8964580,0.0,0,0.0,0,0.0,0
R-HSA-8981657,0.0,0,0.0,0,0.0,0
R-HSA-8983078,0.0,0,0.0,0,0.2,1
R-HSA-8983983,0.0,0,0.0,0,0.0,0
